,מס' לקוח,שם לקוח,מק'ט,תאור מוצר,תאור משפחה,שם ספק מועדף,מחיר ליחידה,הנחה (%),הנחה כללית (%),שם סוכן,עמלת סוכן (%),חשבונית,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),סה'כ עלויות (שח),סהכ חייב בעמלה שח,סכום בהזמנה (שח),כמות ביח' מפעל,כמות בהזמנה,יתרה בהזמנה,כמות בהזמנה-יח' מפעל,סכום כולל מע'מ מ.חש',% רווח ביחס למחיר,% רווח ביחס לעלות,רווח (שח),סכום (שח),כמות,כמות (ללא סיכום),% רווח לעלות + סיכום,% רווח למחיר + סיכום,סה'כ עמלת סוכן שח,תאריך,ת.אספקה בהזמנה
75,200005,אל עבודי מוסך,D7580101ENGI,מותח רצועה אוקטביה 07+/בורה 99+/גולף AXB T5/+02,מותח רצועה,AUTOROAD PAI,116.0,50.0,0.0,רשות פלסטינית,3.0,SI246000162,-121.47,0.0,0.0,-121.47,-174.0,0.0,-3,0,0,0,1523.0,27.18,38.94,-47.31,-174.0,-3,-3,38.94,27.18,-5.22,2024-04-21,
76,200005,אל עבודי מוסך,Y1780303KOR,רדיאטור 2.0 09-15 T5,רדיאטור,OSSCA,330.0,0.0,0.0,רשות פלסטינית,3.0,SI246000203,727.96,0.0,0.0,727.96,1319.89,1319.79,4,4,0,4,1866.0,41.84,75.87,552.33,1319.89,4,4,75.87,41.84,39.59,2024-05-26,16/05/2024
77,200007,"אביאל חלקי חילוף בע""מ",06391722,ציריה מח איוניק,ציריה מחודשת,"דיסקל שיפוצים ת""א",918.0,50.0,0.0,רם,3.0,IN244005599,0.0,0.0,0.0,0.0,917.95,0.0,2,0,0,0,1074.0,97.0,0.0,890.41,917.95,2,2,89041.15,97.0,27.53,2024-02-19,
78,200007,"אביאל חלקי חילוף בע""מ",0676,פעמון מחודש שונים,ציריה מחודשת,"דיסקל שיפוצים ת""א",12.0,50.0,0.0,רם,3.0,IK24001036,0.0,0.0,0.0,0.0,-300.0,0.0,-50,0,0,0,-351.0,97.0,0.0,-291.0,-300.0,-50,-50,-29100.0,97.0,-9.0,2024-05-20,
79,200007,"אביאל חלקי חילוף בע""מ",0676,פעמון מחודש שונים,ציריה מחודשת,"דיסקל שיפוצים ת""א",12.0,50.0,0.0,רם,3.0,IN244014896,0.0,0.0,0.0,0.0,300.0,0.0,50,0,0,0,351.0,97.0,0.0,291.0,300.0,50,50,29100.0,97.0,9.0,2024-05-20,
80,200007,"אביאל חלקי חילוף בע""מ",10260526KOR,קויל סיריון 1.3 05-12/מטריה/טריוס 1.5 06+,קויל,OSSCA,66.0,0.0,0.0,רם,3.0,IN244001130,161.1,0.0,0.0,161.1,264.1,264.03,4,4,0,4,982.0,36.0,59.01,95.07,264.1,4,4,59.01,36.0,7.92,2024-09-01,09/01/2024
81,200007,"אביאל חלקי חילוף בע""מ",10310505FOREVER,קויל אקורד CRV/03-08+/סיוויק 01-12,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",49.0,0.0,0.0,רם,3.0,IN244015010,106.64,0.0,0.0,106.64,196.07,196.06,4,4,0,4,989.0,42.61,78.34,83.54,196.07,4,4,78.34,42.61,5.88,2024-05-21,21/05/2024
82,200007,"אביאל חלקי חילוף בע""מ",10370909FOREVER,קויל יאריס/יאריס ורסו/פריוס 1.5 עד 08,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",132.0,52.0,0.0,רם,3.0,IN244008094,106.34,0.0,0.0,106.34,253.85,253.85,4,4,0,4,297.0,55.1,131.55,139.89,253.85,4,4,131.55,55.1,7.61,2024-03-13,12/03/2024
83,200007,"אביאל חלקי חילוף בע""מ",10371516FOREVER,קויל קורולה 01-07/אייגו C1/+12 107/+10,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",117.0,50.0,0.0,רם,3.0,IN244008000,94.32,0.0,0.0,94.32,233.87,233.86,4,4,0,4,656.0,56.66,140.51,132.53,233.87,4,4,140.51,56.66,7.01,2024-12-03,12/03/2024
84,200007,"אביאל חלקי חילוף בע""מ",10371574KOR,קויל קורולה 01-07/אייגו 107/+10 C1/+12,קויל,OSSCA,59.0,0.0,0.0,רם,3.0,IN244010276,68.58,0.0,0.0,68.58,117.98,117.97,2,2,0,2,2184.0,38.87,66.87,45.86,117.98,2,2,66.87,38.87,3.53,2024-02-04,02/04/2024
85,200007,"אביאל חלקי חילוף בע""מ",10390693FOREVER,קויל I30 12+/ולוסטר 11+/טוסון 16+ 1.6/סול 14+,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",32.0,0.0,0.0,רם,3.0,IN244015010,62.0,0.0,0.0,62.0,128.04,128.04,4,4,0,4,989.0,48.57,100.32,62.19,128.04,4,4,100.32,48.57,3.84,2024-05-21,21/05/2024
86,200007,"אביאל חלקי חילוף בע""מ",10491549KOR,קויל ספייס סטאר/אטראז',קויל,OSSCA,104.0,0.0,0.0,רם,3.0,IN244001130,126.46,0.0,0.0,126.46,208.08,208.02,2,2,0,2,982.0,36.22,59.6,75.37,208.08,2,2,59.6,36.22,6.24,2024-09-01,09/01/2024
87,200007,"אביאל חלקי חילוף בע""מ",10550707FOREVER,קויל טידה/נוט/מיקרה 07+ 1.6/אקסטרייל/קשקאי,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",44.0,0.0,0.0,רם,3.0,IN244015010,90.28,0.0,0.0,90.28,176.06,176.06,4,4,0,4,989.0,45.72,89.16,80.49,176.06,4,4,89.16,45.72,5.28,2024-05-21,21/05/2024
88,200007,"אביאל חלקי חילוף בע""מ",10551212FOREVER,קויל מיקרה 11+ 1.2/ג'וק 10+/קשקאי 07+ 2.0/אקסטרייל 05+ 2.5,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",39.0,0.0,0.0,רם,3.0,IN244015010,79.96,0.0,0.0,79.96,156.06,156.05,4,4,0,4,989.0,45.76,89.31,71.41,156.06,4,4,89.31,45.76,4.68,2024-05-21,21/05/2024
89,200007,"אביאל חלקי חילוף בע""מ",10680505FOREVER,קויל אלטו 09+,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",46.0,0.0,0.0,רם,3.0,IN244015010,92.88,0.0,0.0,92.88,184.07,184.06,4,4,0,4,989.0,46.54,92.23,85.66,184.07,4,4,92.23,46.54,5.52,2024-05-21,21/05/2024
90,200007,"אביאל חלקי חילוף בע""מ",10680505FOREVER,קויל אלטו 09+,קויל,"ZHEJIANG V-BRIGHT AUTO FITTINGS CO., LTD.",115.0,50.0,0.0,רם,3.0,IN244007523,92.87,0.0,0.0,92.87,230.16,230.15,4,4,0,4,425.0,56.64,140.39,130.38,230.16,4,4,140.39,56.64,6.9,2024-07-03,07/03/2024
91,200007,"אביאל חלקי חילוף בע""מ",10821282KOR,קויל פוקוס 06+/מונדאו 05-07/פיאסטה 09+,קויל,OSSCA,73.0,0.0,0.0,רם,3.0,IN244001130,88.6,0.0,0.0,88.6,146.05,146.01,2,2,0,2,982.0,36.33,59.89,53.06,146.05,2,2,59.89,36.33,4.38,2024-09-01,09/01/2024
92,200007,"אביאל חלקי חילוף בע""מ",10901225KOR,קויל פורטה עד I35/I30/I25/I20/18/אלנטרה/סיד/סרטו/ריו/סול,קויל,OSSCA,28.0,0.0,0.0,רם,3.0,IN244003196,278.83,0.0,0.0,278.83,560.07,559.84,20,20,0,20,1293.0,47.21,94.83,264.43,560.07,20,20,94.83,47.21,16.8,2024-01-25,25/01/2024
93,200007,"אביאל חלקי חילוף בע""מ",10941894KOR,קויל דוקר/דאסטר/לודג'י/סנדרו/ג'וק 1.2/קפצ'ור/קליאו 13+,קויל,OSSCA,72.0,0.0,0.0,רם,3.0,IN244001130,130.49,0.0,0.0,130.49,216.08,288.03,3,4,1,4,982.0,36.61,60.62,79.1,216.08,3,3,60.62,36.61,6.48,2024-09-01,09/01/2024
94,200007,"אביאל חלקי חילוף בע""מ",10960202KOR,קויל אוואו 08+ 1.4/קרוז 08+ 1.6 1.8/חנוכיה,קויל,OSSCA,149.0,0.0,0.0,רם,3.0,IN244010276,184.23,0.0,0.0,184.23,297.95,297.94,2,2,0,2,2184.0,35.16,56.87,104.78,297.95,2,2,56.87,35.16,8.93,2024-02-04,02/04/2024
95,200007,"אביאל חלקי חילוף בע""מ",10960202KOR,קויל אוואו 08+ 1.4/קרוז 08+ 1.6 1.8/חנוכיה,קויל,OSSCA,154.0,0.0,0.0,רם,3.0,IN244013576,92.12,0.0,0.0,92.12,153.91,153.91,1,1,0,1,366.0,37.14,62.06,57.17,153.91,1,1,62.06,37.14,4.61,2024-07-05,07/05/2024
96,200007,"אביאל חלקי חילוף בע""מ",10962496KOR,קויל סוניק 12+/אורלנדו 13+/אסטרה 11+/קורסה 10+/קרוז 11+/אדם,קויל,OSSCA,154.0,0.0,0.0,רם,3.0,IN244013576,84.03,0.0,0.0,84.03,153.91,153.91,1,1,0,1,366.0,42.4,77.66,65.26,153.91,1,1,77.66,42.4,4.61,2024-07-05,07/05/2024
97,200007,"אביאל חלקי חילוף בע""מ",112260,צ.ב אח קורולה 08-12/אוריס 1.8 11+ קוטר 259,צלחות,LONGKOU,33.0,0.0,0.0,רם,3.0,IN244018443,83.64,0.0,0.0,83.64,132.0,132.0,4,4,0,4,1646.0,33.63,53.08,44.4,132.0,4,4,53.08,33.63,3.96,2024-06-30,30/06/2024
98,200007,"אביאל חלקי חילוף בע""מ",11450303EURO,מצת להט B2500/סופר טראק אורך 82 קוטר 10 הברגה,מצת להט/חימום,"ניפון פרטס פאי 2023 בע""מ",50.0,50.0,0.0,רם,3.0,IN244004054,42.08,0.0,0.0,42.08,100.12,100.12,4,4,0,4,123.0,54.97,130.78,55.03,100.12,4,4,130.78,54.97,3.0,2024-04-02,01/02/2024
99,200007,"אביאל חלקי חילוף בע""מ",35200110LPR,ד.ב קד גרנד שירוקי 11+,דיסקיות,LPR,222.0,50.0,0.0,רם,3.0,IK24000296,-51.83,0.0,0.0,-51.83,-110.99,0.0,-1,0,0,0,-869.0,50.3,107.71,-55.83,-110.99,-1,-1,107.71,50.3,-3.32,2024-04-02,
100,200007,"אביאל חלקי חילוף בע""מ",35200117LPR,ד.ב קד גרנד שירוקי 10-17/קמרו +16,דיסקיות,LPR,317.0,50.0,0.0,רם,3.0,IK24000296,-88.4,0.0,0.0,-88.4,-158.48,0.0,-1,0,0,0,-869.0,41.22,73.89,-65.32,-158.48,-1,-1,73.89,41.22,-4.75,2024-04-02,
101,200007,"אביאל חלקי חילוף בע""מ",35370702MATEC,ד.ב קד היילוקס 4X4 + היילוקס 4/98-05 4X2 ראנר,דיסקיות,FANGTIAN,74.0,50.0,0.0,רם,3.0,IN244020653,44.0,0.0,0.0,44.0,74.02,74.02,2,2,0,2,900.0,37.55,63.18,27.79,74.02,2,2,63.18,37.55,2.22,2024-07-29,29/07/2024
102,200007,"אביאל חלקי חילוף בע""מ",35370915BREMBO,ד.ב אח יאריס 07+/סיוויק 12+,דיסקיות,BREMBO,114.0,55.0,0.0,רם,3.0,IN244003496,170.0,0.0,0.0,170.0,256.39,256.58,5,5,0,5,582.0,30.69,46.29,78.69,256.39,5,5,46.29,30.69,7.69,2024-01-29,29/01/2024
103,200007,"אביאל חלקי חילוף בע""מ",35390666ROKET,ד.ב קד I30 עד 11/סיד עד 11/פורטה עד 11/קרנס עד 06,דיסקיות,"פארטסטרייד יבוא שיווק והפצה פאי בע""מ",37.0,0.0,0.0,רם,3.0,IN244017672,0.0,0.0,0.0,0.0,184.82,184.81,5,5,0,5,450.0,97.0,0.0,179.27,184.82,5,5,17927.54,97.0,5.54,2024-06-23,23/06/2024
104,200007,"אביאל חלקי חילוף בע""מ",35391301MATEC,ד.ב קד אקסנט I20/+07/ריו 06-11,דיסקיות,FANGTIAN,62.0,50.0,0.0,רם,3.0,IN244006961,29.61,0.0,0.0,29.61,61.99,61.99,2,2,0,2,310.0,49.23,103.07,30.52,61.99,2,2,103.07,49.23,1.85,2024-03-03,03/03/2024
105,200007,"אביאל חלקי חילוף בע""מ",35391708LPR,ד.ב קד טוסון 15+/קונה 20+/אופטימה 16+/ספורטאג' 15+/עם חורים,דיסקיות,LPR,55.0,0.0,0.0,רם,3.0,IN244022271,200.7,0.0,0.0,200.7,275.07,275.06,5,5,0,5,1615.0,24.03,32.94,66.11,275.07,5,5,32.94,24.03,8.25,2024-08-22,22/08/2024
106,200007,"אביאל חלקי חילוף בע""מ",35391708LPR,ד.ב קד טוסון 15+/קונה 20+/אופטימה 16+/ספורטאג' 15+/עם חורים,דיסקיות,LPR,59.0,0.0,0.0,רם,3.0,IN244008817,240.83,0.0,0.0,240.83,354.04,354.03,6,6,0,6,1778.0,28.97,42.59,102.58,354.04,6,6,42.59,28.97,10.62,2024-03-19,19/03/2024
107,200007,"אביאל חלקי חילוף בע""מ",35391726MATEC,ד.ב אח טוסון מ15+/אקסנט IX35/+07/ספורטאג 11+ עם חורים,דיסקיות,FANGTIAN,56.0,55.0,0.0,רם,3.0,IN244024084,113.5,0.0,0.0,113.5,252.25,252.25,10,10,0,10,301.0,52.0,115.57,131.18,252.25,10,10,115.57,52.0,7.56,2024-09-23,23/09/2024
108,200007,"אביאל חלקי חילוף בע""מ",35491247LPR,ד.ב קד מגנום עד L400/00/ספייס גיר,דיסקיות,LPR,100.0,50.0,0.0,רם,3.0,IN244020590,29.0,0.0,0.0,29.0,50.01,50.03,1,1,0,1,433.0,39.01,67.27,19.5,50.01,1,1,67.27,39.01,1.5,2024-07-28,28/07/2024
109,200007,"אביאל חלקי חילוף בע""מ",35491561LPR,ד.ב קד ספייס סטאר 13+/אטראג' 14+,דיסקיות,LPR,96.0,55.0,0.0,רם,3.0,IN244021041,320.6,0.0,0.0,320.6,432.13,432.12,10,10,0,10,1697.0,22.8,30.74,98.56,432.13,10,10,30.74,22.8,12.96,2024-04-08,04/08/2024
110,200007,"אביאל חלקי חילוף בע""מ",35550355ROKET,ד.ב קד אקסטרייל 15+/אינפינטי Q60/+14 Q50,דיסקיות,"פארטסטרייד יבוא שיווק והפצה פאי בע""מ",39.0,0.0,0.0,רם,3.0,IN244017672,0.0,0.0,0.0,0.0,194.8,194.8,5,5,0,5,450.0,97.0,0.0,188.95,194.8,5,5,18895.6,97.0,5.84,2024-06-23,23/06/2024
111,200007,"אביאל חלקי חילוף בע""מ",35552727LPR,ד.ב קד אלטימה 14+,דיסקיות,LPR,132.0,50.0,0.0,רם,3.0,IN244020734,85.62,0.0,0.0,85.62,131.76,131.75,2,2,0,2,160.0,32.01,49.27,42.18,131.76,2,2,49.27,32.01,3.95,2024-07-30,30/07/2024
112,200007,"אביאל חלקי חילוף בע""מ",35580173LPR,ד.ב קד אוקטביה 13+/סופרב 15+/קארוק/גולף 13+/עם חריץ,דיסקיות,LPR,79.0,0.0,0.0,רם,3.0,IN244022271,246.25,0.0,0.0,246.25,395.09,395.09,5,5,0,5,1615.0,34.67,55.62,136.98,395.09,5,5,55.62,34.67,11.85,2024-08-22,22/08/2024
113,200007,"אביאל חלקי חילוף בע""מ",35580175LPR,ד.ב קד אוקטביה 13+/סופרב 15+/קארוק/גולף 13+/קרניים,דיסקיות,LPR,147.0,55.0,0.0,רם,3.0,IN244000576,125.0,0.0,0.0,125.0,198.42,198.42,3,3,0,3,238.0,34.0,53.97,67.46,198.42,3,3,53.97,34.0,5.95,2024-04-01,04/01/2024
114,200007,"אביאל חלקי חילוף בע""מ",35640510BREMBO,ד.ב קד C3/+10 C3 פיקאסו/C3/2008 פיקאסו,דיסקיות,BREMBO,212.0,50.0,0.0,רם,3.0,IN244002290,63.0,0.0,0.0,63.0,105.98,105.98,1,1,0,1,124.0,37.55,63.17,39.8,105.98,1,1,63.17,37.55,3.17,2024-01-18,18/01/2024
115,200007,"אביאל חלקי חילוף בע""מ",35680410LPR,ד.ב קד איגניס 17+,דיסקיות,LPR,138.0,50.0,0.0,רם,3.0,IN244004062,76.4,0.0,0.0,76.4,138.04,138.04,2,2,0,2,790.0,41.65,75.26,57.49,138.04,2,2,75.26,41.65,4.14,2024-04-02,04/02/2024
116,200007,"אביאל חלקי חילוף בע""מ",35680410LPR,ד.ב קד איגניס 17+,דיסקיות,LPR,138.0,50.0,0.0,רם,3.0,IN244020653,152.8,0.0,0.0,152.8,276.08,276.08,4,4,0,4,900.0,41.65,75.26,114.99,276.08,4,4,75.26,41.65,8.28,2024-07-29,29/07/2024
117,200007,"אביאל חלקי חילוף בע""מ",35762012LPR,ד.ב קד ברלינגו 19+/פיקסו 3008/+14 17+/,דיסקיות,LPR,295.0,50.0,0.0,רם,3.0,IN244021493,65.4,0.0,0.0,65.4,147.14,147.15,1,1,0,1,178.0,52.55,118.23,77.32,147.14,1,1,118.23,52.55,4.41,2024-11-08,11/08/2024
118,200007,"אביאל חלקי חילוף בע""מ",35780707LPR,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,דיסקיות,LPR,30.0,0.0,0.0,רם,3.0,IN244022271,120.7,0.0,0.0,120.7,150.04,150.03,5,5,0,5,1615.0,16.55,20.57,24.83,150.04,5,5,20.57,16.55,4.5,2024-08-22,22/08/2024
119,200007,"אביאל חלקי חילוף בע""מ",35780707LPR,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,דיסקיות,LPR,34.0,0.0,0.0,רם,3.0,IN244008817,241.4,0.0,0.0,241.4,340.03,340.03,10,10,0,10,1778.0,26.0,36.63,88.42,340.03,10,10,36.63,26.0,10.2,2024-03-19,19/03/2024
120,200007,"אביאל חלקי חילוף בע""מ",35780767MATEC,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,דיסקיות,FANGTIAN,22.0,0.0,0.0,רם,3.0,IN244024301,242.2,0.0,0.0,242.2,440.3,440.29,20,20,0,20,521.0,41.99,76.33,184.89,440.3,20,20,76.33,41.99,13.2,2024-09-25,25/09/2024
121,200007,"אביאל חלקי חילוף בע""מ",35780775LPR,ד.ב אח גולף 13+/ג'טה 17 Q2/+13 A3/+12+,דיסקיות,LPR,42.0,0.0,0.0,רם,3.0,IN244022271,172.4,0.0,0.0,172.4,210.05,210.05,5,5,0,5,1615.0,14.92,18.18,31.34,210.05,5,5,18.18,14.92,6.3,2024-08-22,22/08/2024
122,200007,"אביאל חלקי חילוף בע""מ",35781006BREMBO,ד.ב קד טוארג/Q7/קאיין גלגל 18,דיסקיות,BREMBO,323.0,50.0,0.0,רם,3.0,IK24000296,-96.0,0.0,0.0,-96.0,-161.47,0.0,-1,0,0,0,-869.0,37.54,63.15,-60.62,-161.47,-1,-1,63.15,37.54,-4.84,2024-04-02,
123,200007,"אביאל חלקי חילוף בע""מ",35781006BREMBO,ד.ב קד טוארג/Q7/קאיין גלגל 18,דיסקיות,BREMBO,323.0,50.0,0.0,רם,3.0,IN244000961,96.0,0.0,0.0,96.0,161.44,161.44,1,1,0,1,400.0,37.53,63.12,60.59,161.44,1,1,63.12,37.53,4.84,2024-08-01,08/01/2024
124,200007,"אביאל חלקי חילוף בע""מ",35781085LPR,ד.ב קד טוארג/Q7/קאיין גלגל 18,דיסקיות,LPR,351.0,50.0,0.0,רם,3.0,IK24000296,-91.0,0.0,0.0,-91.0,-175.48,0.0,-1,0,0,0,-869.0,45.14,87.05,-79.21,-175.48,-1,-1,87.05,45.14,-5.26,2024-04-02,
125,200007,"אביאל חלקי חילוף בע""מ",35781085LPR,ד.ב קד טוארג/Q7/קאיין גלגל 18,דיסקיות,LPR,351.0,50.0,0.0,רם,3.0,IN244000961,91.0,0.0,0.0,91.0,175.44,175.43,1,1,0,1,400.0,45.13,87.0,79.17,175.44,1,1,87.0,45.13,5.26,2024-08-01,08/01/2024
126,200007,"אביאל חלקי חילוף בע""מ",35820206LPR,ד.ב אח אדג' 15+/קוגה 15+/פוקוס 20+/מונדאו 15+,דיסקיות,LPR,146.0,50.0,0.0,רם,3.0,IN244002688,71.01,0.0,0.0,71.01,145.98,145.97,2,2,0,2,1605.0,48.35,99.4,70.59,145.98,2,2,99.4,48.35,4.37,2024-01-22,22/01/2024
127,200007,"אביאל חלקי חילוף בע""מ",35820950MATEC,ד.ב קד טרנזיט 07+,דיסקיות,FANGTIAN,77.0,50.0,0.0,רם,3.0,IN244024822,46.0,0.0,0.0,46.0,76.92,77.11,2,2,0,2,90.0,37.19,62.2,28.61,76.92,2,2,62.2,37.19,2.3,2024-08-10,08/10/2024
128,200007,"אביאל חלקי חילוף בע""מ",35820956MATEC,ד.ב אח טרנזיט 07+,דיסקיות,FANGTIAN,77.0,50.0,0.0,רם,3.0,IN244011378,46.0,0.0,0.0,46.0,76.98,76.97,2,2,0,2,1445.0,37.24,62.32,28.67,76.98,2,2,62.32,37.24,2.3,2024-04-14,14/04/2024
129,200007,"אביאל חלקי חילוף בע""מ",35821223LPR,ד.ב קד פוקוס 06+/מזדה 3/מזדה 04 S40/5+,דיסקיות,LPR,55.0,0.0,0.0,רם,3.0,IN244014175,151.32,0.0,0.0,151.32,220.07,220.06,4,4,0,4,1304.0,28.24,41.07,62.14,220.07,4,4,41.07,28.24,6.6,2024-05-13,12/05/2024
130,200007,"אביאל חלקי חילוף בע""מ",35821223LPR,ד.ב קד פוקוס 06+/מזדה 3/מזדה 04 S40/5+,דיסקיות,LPR,57.0,0.0,0.0,רם,3.0,IN244008817,227.0,0.0,0.0,227.0,342.03,342.03,6,6,0,6,1778.0,30.63,46.15,104.76,342.03,6,6,46.15,30.63,10.26,2024-03-19,19/03/2024
131,200007,"אביאל חלקי חילוף בע""מ",35823301LPR,ד.ב אח פורד פומה 19+,דיסקיות,LPR,150.0,50.0,0.0,רם,3.0,IN244009429,48.78,0.0,0.0,48.78,74.92,74.92,1,1,0,1,443.0,31.89,48.97,23.89,74.92,1,1,48.97,31.89,2.24,2024-03-25,25/03/2024
132,200007,"אביאל חלקי חילוף בע""מ",35823302LPR,ד.ב קד פומה 20+ (מקט 182400 ICER),דיסקיות,LPR,299.0,50.0,0.0,רם,3.0,IN244009429,98.0,0.0,0.0,98.0,298.71,298.7,2,2,0,2,443.0,64.19,195.66,191.74,298.71,2,2,195.66,64.19,8.96,2024-03-25,25/03/2024
133,200007,"אביאל חלקי חילוף בע""מ",35941483LPR,ד.ב קד מגאן 16+ גרנד קופה,דיסקיות,LPR,69.0,0.0,0.0,רם,3.0,IN244022271,216.85,0.0,0.0,216.85,345.09,345.08,5,5,0,5,1615.0,34.16,54.36,117.88,345.09,5,5,54.36,34.16,10.35,2024-08-22,22/08/2024
134,200007,"אביאל חלקי חילוף בע""מ",36370908MATEC,נ.ב יאריס 03+/אייגו 107/C1/+11,נעלי בלם,FANGTIAN,95.96,50.0,0.0,רם,3.0,IN244004245,31.99,0.0,0.0,31.99,47.99,47.98,1,1,0,1,62.0,30.34,45.51,14.56,47.99,1,1,45.51,30.34,1.43,2024-05-02,05/02/2024
135,200007,"אביאל חלקי חילוף בע""מ",36680587LPR,נ.ב אלטו 09+,נעלי בלם,LPR,133.0,50.0,0.0,רם,3.0,IN244011502,34.19,0.0,0.0,34.19,66.59,66.59,1,1,0,1,297.0,45.65,88.92,30.4,66.59,1,1,88.92,45.65,1.99,2024-04-15,15/04/2024
136,200007,"אביאל חלקי חילוף בע""מ",41020504LPR,צ.ב קד 08 Q5/+09 A5/+08 A4+ קוטר 320,צלחות,LPR,338.0,50.0,0.0,רם,3.0,IN244022110,163.48,0.0,0.0,163.48,337.74,337.74,2,2,0,2,401.0,48.59,100.39,164.12,337.74,2,2,100.39,48.59,10.13,2024-08-20,20/08/2024
137,200007,"אביאל חלקי חילוף בע""מ",41020524LPR,צ.ב קד 17 A5/+16 A4+ מצופה קוטר 349,צלחות,LPR,513.0,50.0,0.0,רם,3.0,IN244008471,262.47,0.0,0.0,262.47,512.95,512.95,2,2,0,2,606.0,45.83,89.56,235.09,512.95,2,2,89.56,45.83,15.38,2024-03-17,17/03/2024
138,200007,"אביאל חלקי חילוף בע""מ",41260500LPR,צ.ב קד סיריון עד 07/קורה YRV/+98 קוטר 233,צלחות,LPR,123.0,52.0,0.0,רם,3.0,IN244003496,129.9,0.0,0.0,129.9,236.06,236.24,4,4,0,4,582.0,41.97,76.27,99.07,236.06,4,4,76.27,41.97,7.08,2024-01-29,29/01/2024
139,200007,"אביאל חלקי חילוף בע""מ",41310906LONGKOU,צ.ב קד סיוויק 07+/סטרים 282 +05 FRV/+01,צלחות,LONGKOU,128.0,50.0,0.0,רם,3.0,IN244002289,49.96,0.0,0.0,49.96,128.03,128.02,2,2,0,2,1439.0,57.97,148.57,74.22,128.03,2,2,148.57,57.97,3.84,2024-01-18,18/01/2024
140,200007,"אביאל חלקי חילוף בע""מ",41310906LONGKOU,צ.ב קד סיוויק 07+/סטרים 282 +05 FRV/+01,צלחות,LONGKOU,128.0,50.0,0.0,רם,3.0,IN244007523,49.96,0.0,0.0,49.96,128.09,128.08,2,2,0,2,425.0,57.99,148.69,74.28,128.09,2,2,148.69,57.99,3.84,2024-07-03,07/03/2024
141,200007,"אביאל חלקי חילוף בע""מ",41310929LONGKOU,צ.ב קד סיוויק עד 06/אינסייט 09+/ג'אז 11+ קוטר 262,צלחות,LONGKOU,101.0,50.0,0.0,רם,3.0,IN244002289,53.93,0.0,0.0,53.93,101.02,101.02,2,2,0,2,1439.0,43.61,81.69,44.05,101.02,2,2,81.69,43.61,3.03,2024-01-18,18/01/2024
142,200007,"אביאל חלקי חילוף בע""מ",41310931LONGKOU,צ.ב קד סיוויק 07+/סטרים 282 +05 FRV/+01,צלחות,LONGKOU,128.0,50.0,0.0,רם,3.0,IN244000275,63.78,0.0,0.0,63.78,127.95,127.99,2,2,0,2,1221.0,47.15,94.59,60.33,127.95,2,2,94.59,47.15,3.83,2024-02-01,02/01/2024
143,200007,"אביאל חלקי חילוף בע""מ",41310939LONGKOU,צ.ב קד סיוויק 13+ 4 דלתות 280,צלחות,LONGKOU,193.0,50.0,0.0,רם,3.0,IN244019692,107.4,0.0,0.0,107.4,193.08,193.07,2,2,0,2,999.0,41.37,74.38,79.88,193.08,2,2,74.38,41.37,5.79,2024-07-15,15/07/2024
144,200007,"אביאל חלקי חילוף בע""מ",41370865LONGKOU,צ.ב קד ויגו 4X4 06-10 קוטר 296,צלחות,LONGKOU,49.0,0.0,0.0,רם,3.0,IN244020062,55.4,0.0,0.0,55.4,97.97,97.96,2,2,0,2,600.0,40.45,71.53,39.63,97.97,2,2,71.53,40.45,2.93,2024-07-18,18/07/2024
145,200007,"אביאל חלקי חילוף בע""מ",41371193LONGKOU,צ.ב אח לנדקרוזר 92-10 קוטר 312,צלחות,LONGKOU,148.0,50.0,0.0,רם,3.0,IN244021041,64.54,0.0,0.0,64.54,148.04,148.04,2,2,0,2,1697.0,53.4,122.49,79.05,148.04,2,2,122.49,53.4,4.44,2024-04-08,04/08/2024
146,200007,"אביאל חלקי חילוף בע""מ",41371508LPR,צ.ב קד קורולה 03-07 קוטר 254,צלחות,LPR,73.0,0.0,0.0,רם,3.0,IN244013838,188.22,0.0,0.0,188.22,291.89,291.88,4,4,0,4,745.0,32.51,50.42,94.91,291.89,4,4,50.42,32.51,8.75,2024-09-05,09/05/2024
147,200007,"אביאל חלקי חילוף בע""מ",41371512LPR,צ.ב קד קורולה 08+ קוטר 275,צלחות,LPR,85.0,0.0,0.0,רם,3.0,IN244013838,239.65,0.0,0.0,239.65,339.86,339.86,4,4,0,4,745.0,26.48,37.56,90.01,339.86,4,4,37.56,26.48,10.19,2024-09-05,09/05/2024
